index,seed,rows,cols,family,seconds,swaps,worst,runtime_ms,valid
0,15111065706836782339,20,20,random,1,85,35,1007.141166,1
1,15111065706836782340,20,20,random,1,88,41,1004.331708,1
2,15111065706836782341,20,20,random,1,84,38,1005.024667,1
3,15111065706836782342,20,20,random,1,79,32,1004.656167,1
4,15111065706836782343,20,20,random,1,82,37,1005.269125,1
5,15111065706836782344,20,20,random,1,83,44,1004.508,1
6,15111065706836782345,20,20,random,1,82,29,1005.197667,1
7,15111065706836782346,20,20,random,1,84,38,1004.6205,1
8,15111065706836782347,20,20,random,1,84,33,1004.631292,1
9,15111065706836782348,20,20,random,1,84,38,1005.250375,1
10,15111065706836782349,20,20,random,1,84,24,1004.624458,1
11,15111065706836782350,20,20,random,1,84,28,1004.752542,1
12,15111065706836782351,20,20,random,1,86,36,1005.208041,1
13,15111065706836782352,20,20,random,1,84,31,1004.460875,1
14,15111065706836782353,20,20,random,1,87,36,1004.467292,1
15,15111065706836782354,20,20,random,1,84,47,1004.7995,1
16,15111065706836782355,20,20,random,1,85,34,1005.215584,1
17,15111065706836782356,20,20,random,1,88,39,1004.573084,1
18,15111065706836782357,20,20,random,1,85,32,1004.639417,1
19,15111065706836782358,20,20,random,1,83,36,1004.991833,1
20,15111065706836782359,20,20,random,1,83,34,1004.596875,1
21,15111065706836782360,20,20,random,1,85,33,1004.509125,1
22,15111065706836782361,20,20,random,1,80,33,1004.730959,1
23,15111065706836782362,20,20,random,1,82,36,1004.676416,1
24,15111065706836782363,20,20,random,1,79,34,1008.840291,1
25,15111065706836782364,20,20,random,1,84,37,1004.7375,1
26,15111065706836782365,20,20,random,1,85,34,1004.571459,1
27,15111065706836782366,20,20,random,1,87,39,1004.617792,1
28,15111065706836782367,20,20,random,1,77,30,1004.402709,1
29,15111065706836782368,20,20,random,1,84,41,1004.66925,1
30,15111065706836782369,20,20,random,1,85,33,1005.591958,1
31,15111065706836782370,20,20,random,1,80,30,1004.458125,1
32,15111065706836782371,20,20,random,1,86,44,1004.658,1
33,15111065706836782372,20,20,random,1,84,31,1004.558084,1
34,15111065706836782373,20,20,random,1,88,35,1004.855292,1
35,15111065706836782374,20,20,random,1,85,26,1004.780208,1
36,15111065706836782375,20,20,random,1,79,29,1004.720375,1
37,15111065706836782376,20,20,random,1,82,37,1005.173959,1
38,15111065706836782377,20,20,random,1,89,39,1004.616958,1
39,15111065706836782378,20,20,random,1,80,28,1005.583583,1
40,15111065706836782379,20,20,random,1,84,30,1004.666875,1
41,15111065706836782380,20,20,random,1,84,31,1004.487208,1
42,15111065706836782381,20,20,random,1,77,25,1004.633459,1
43,15111065706836782382,20,20,random,1,84,38,1004.856291,1
44,15111065706836782383,20,20,random,1,83,32,1004.69575,1
45,15111065706836782384,20,20,random,1,87,48,1004.68775,1
46,15111065706836782385,20,20,random,1,85,31,1004.479167,1
47,15111065706836782386,20,20,random,1,89,40,1005.209125,1
48,15111065706836782387,20,20,random,1,85,36,1005.157792,1
49,15111065706836782388,20,20,random,1,77,30,1004.783875,1
