index,seed,rows,cols,family,seconds,swaps,worst,runtime_ms,valid
0,15111065706836782339,20,20,random,10,79,34,10004.383084,1
1,15111065706836782340,20,20,random,10,86,45,10004.792042,1
2,15111065706836782341,20,20,random,10,81,39,10004.40625,1
3,15111065706836782342,20,20,random,10,79,33,10004.348166,1
4,15111065706836782343,20,20,random,10,79,34,10004.525541,1
5,15111065706836782344,20,20,random,10,84,41,10004.694167,1
6,15111065706836782345,20,20,random,10,81,29,10004.362292,1
7,15111065706836782346,20,20,random,10,82,39,10004.343959,1
